participant	session	routine	component	trial_index	trial_name	identifier	sample_index	time	white_force	blue_force
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	271	1.3916843999759294	16	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	272	1.401864800020121	31	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	273	1.4018886999692768	32	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	274	1.4116886999690905	19	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	275	1.4117255000164732	82	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	276	1.4216216999921016	50	4
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	277	1.4216356999822892	23	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	278	1.4324644000153057	41	2
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	279	1.4325624000048265	63	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	280	1.4416940999799408	22	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	281	1.441714700020384	70	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	282	1.451814199972432	82	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	283	1.4518406999995932	24	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	284	1.4628168999915943	65	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	285	1.4628527999739163	49	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	286	1.4717696000006981	47	4
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	287	1.4718177000177093	19	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	288	1.4829952999716625	73	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	289	1.4830213999957778	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	290	1.4916916000074707	52	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	291	1.4917067000060342	24	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	292	1.5017823000089265	82	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	293	1.5018075999687426	82	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	294	1.5118786999955773	55	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	295	1.5119023000006564	72	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	296	1.5218261000118218	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	297	1.5218413000111468	44	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	298	1.5317304999916814	59	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	299	1.5317463999963365	77	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	300	1.5417634000186808	41	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	301	1.5417792000225745	72	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	302	1.5530773000209592	76	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	303	1.553099700016901	38	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	304	1.5616772000212222	24	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	305	1.5616939999745227	45	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	306	1.5717594000161625	24	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	307	1.5717731000040658	82	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	308	1.5824793999781832	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	309	1.582526299986057	75	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	310	1.591744799981825	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	311	1.591792199993506	30	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	312	1.602046000014525	15	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	313	1.6020828000037	51	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	314	1.6116067999973893	85	0
